Firm_ID,Year,Industry_Type,ESG_Score,E_Score,S_Score,G_Score,ROA,ROE,Net_Profit_Margin,Revenue,Operating_Cost,Firm_Size,Board_Independence,Innovation_Spending
MFG0170,2023,Electronics,64.94333333333333,68.21,68.02,58.6,9.38,17.32,11.1,215.3,215.3,1010.6,62.51,3.31
MFG0072,2021,Electronics,66.75,61.18,74.5,64.57,10.35,14.42,10.22,294.72,272.66,1170.7,72.05,3.12
MFG0152,2020,Heavy Machinery,65.99666666666667,77.73,69.74,50.52,6.0,19.83,11.5,267.31,267.31,1481.8,83.18,3.67
MFG0208,2022,Electronics,68.64666666666666,70.33,69.94,65.67,4.82,8.53,12.5,197.54,197.54,1336.34,83.57,3.71
MFG0049,2022,Heavy Machinery,60.99,74.75,59.69,48.53,12.07,17.4,11.21,261.14,182.88,1325.58,76.18,2.51
MFG0154,2020,Textile,73.54333333333334,79.82,65.36,75.45,9.05,15.84,9.72,240.95,166.28,1415.9,54.96,4.09
MFG0347,2019,Automobile,62.77333333333333,65.63,69.41,53.28,5.06,18.66,9.85,397.03,219.45,697.6,56.52,4.1
MFG0293,2020,Automobile,68.22,69.59,67.72,67.35,7.9,13.57,11.44,413.68,89.13,1573.35,61.67,1.92
MFG0068,2020,Pharmaceuticals,68.16000000000001,68.59,64.26,71.63,5.97,14.46,5.61,168.08,127.6,1574.14,76.83,3.01
MFG0050,2019,Textile,76.49666666666667,86.15,63.43,79.91,3.79,10.49,7.89,319.35,319.35,1016.37,60.32,2.4
MFG0152,2019,Electronics,74.42333333333333,72.16,71.92,79.19,6.22,12.92,16.3,271.99,271.99,301.33,68.58,3.33
MFG0019,2021,Electronics,74.00333333333334,73.72,72.14,76.15,3.57,12.03,8.57,212.08,212.08,1598.84,83.02,2.82
MFG0100,2021,Textile,67.01666666666667,59.28,76.9,64.87,5.8,8.7,12.03,314.58,314.58,374.62,85.67,3.67
MFG0060,2019,Electronics,74.57666666666667,80.04,69.76,73.93,6.03,14.54,8.82,346.91,250.59,1313.52,83.54,2.35
MFG0167,2022,Pharmaceuticals,64.41,76.71,49.31,67.21,5.65,17.77,9.39,33.81,33.81,1064.73,54.66,3.89
MFG0202,2022,Heavy Machinery,73.30666666666667,62.81,89.22,67.89,9.28,18.72,3.48,400.47,111.67,1019.56,86.43,5.83
MFG0345,2020,Automobile,73.70333333333333,93.15,67.92,60.04,8.01,10.76,11.87,371.09,197.8,1070.36,77.37,3.8
MFG0146,2023,Textile,72.98333333333333,75.71,64.31,78.93,5.4,13.85,8.39,297.37,297.37,1239.8,74.75,4.77
MFG0403,2020,Automobile,63.73333333333333,65.14,67.48,58.58,7.81,13.46,3.91,212.22,212.22,556.79,59.9,3.29
MFG0164,2020,Heavy Machinery,64.28333333333333,71.97,64.44,56.44,10.26,19.9,5.79,348.94,348.94,1142.79,87.13,2.45
MFG0458,2023,Textile,65.61333333333334,67.95,60.63,68.26,4.93,21.15,10.33,234.51,221.93,771.63,50.69,3.12
MFG0481,2019,Heavy Machinery,71.05666666666666,88.98,73.53,50.66,3.71,8.78,7.94,426.99,15.25,1048.82,53.29,4.04
MFG0439,2022,Electronics,71.62,82.26,66.66,65.94,4.29,15.95,7.56,389.79,250.79,1248.58,56.15,3.46
MFG0242,2020,Electronics,74.08999999999999,76.99,67.2,78.08,7.94,16.12,8.7,301.96,24.09,1462.82,77.77,3.14
MFG0069,2023,Electronics,68.22666666666667,90.89,45.47,68.32,10.72,13.2,0.6,219.47,181.69,979.49,74.91,4.22
MFG0175,2021,Heavy Machinery,63.93,60.58,65.96,65.25,9.12,8.95,5.16,349.62,291.46,1737.09,87.79,3.39
MFG0049,2020,Heavy Machinery,65.70666666666666,80.53,58.31,58.28,10.21,16.82,11.92,379.22,354.71,931.94,63.96,1.88
MFG0483,2022,Heavy Machinery,64.76666666666667,78.02,63.3,52.98,1.5,18.86,11.55,266.58,137.22,939.68,63.9,4.08
MFG0108,2019,Automobile,70.50333333333333,69.47,70.13,71.91,4.92,11.81,11.68,341.14,251.9,1508.56,76.78,3.71
MFG0226,2020,Heavy Machinery,65.73666666666666,69.51,62.48,65.22,4.21,18.79,11.82,252.0,252.0,1125.67,56.97,4.61
MFG0161,2020,Electronics,71.95666666666666,82.15,63.72,70.0,8.4,14.02,11.31,125.8,125.8,1254.09,68.56,3.87
MFG0119,2023,Pharmaceuticals,65.89333333333333,81.35,68.87,47.46,6.5,19.69,14.32,133.7,133.7,1053.29,50.62,2.88
MFG0149,2021,Heavy Machinery,63.553333333333335,56.36,63.44,70.86,-0.5,19.68,11.8,315.61,315.61,1087.86,73.68,3.8
MFG0465,2021,Pharmaceuticals,77.12333333333333,91.98,58.5,80.89,8.9,13.91,10.11,452.32,299.35,1304.92,81.36,3.36
MFG0150,2019,Electronics,70.93666666666667,84.57,52.51,75.73,9.92,15.67,14.62,203.28,203.28,1581.35,58.15,3.68
MFG0432,2022,Heavy Machinery,69.10000000000001,68.9,71.03,67.37,12.02,11.19,11.6,219.52,97.7,1242.06,62.29,4.54
MFG0293,2019,Automobile,61.09666666666667,63.3,63.35,56.64,7.41,7.51,11.72,330.04,191.49,1328.63,55.27,3.09
MFG0143,2020,Automobile,67.73,84.21,53.01,65.97,8.55,15.0,8.5,303.69,161.59,1494.49,74.63,3.21
MFG0419,2020,Pharmaceuticals,74.3,77.46,79.21,66.23,4.15,8.13,10.1,328.56,82.57,1060.46,72.56,1.11
MFG0476,2021,Automobile,70.65333333333334,79.88,71.04,61.04,2.9,22.37,6.58,351.79,327.95,906.23,83.06,5.16
MFG0455,2022,Automobile,65.74666666666667,78.28,57.31,61.65,10.11,18.55,5.46,298.18,265.85,892.74,88.81,3.49
MFG0160,2023,Automobile,76.27,85.36,61.66,81.79,8.37,13.39,4.85,313.68,163.21,934.2,89.35,2.88
MFG0011,2022,Electronics,72.03666666666668,81.42,77.42,57.27,10.12,24.67,9.34,187.32,173.2,886.82,54.29,4.44
MFG0138,2020,Automobile,64.70666666666666,66.13,66.42,61.57,6.36,11.48,14.11,258.18,183.33,1529.93,72.13,4.78
MFG0457,2023,Textile,66.39999999999999,65.48,64.23,69.49,12.93,12.43,11.3,426.21,140.12,634.71,81.59,1.97
MFG0078,2022,Heavy Machinery,77.71,75.92,74.76,82.45,7.78,12.38,12.6,347.14,347.14,1377.23,76.36,2.91
MFG0077,2022,Automobile,75.42333333333333,97.19,66.49,62.59,5.12,13.74,7.4,327.9,162.72,832.47,85.88,3.77
MFG0441,2023,Automobile,66.67666666666666,70.35,79.07,50.61,6.21,12.76,10.91,212.76,194.23,1737.38,67.67,2.38
MFG0254,2020,Automobile,62.73,75.99,64.29,47.91,2.99,15.83,16.1,219.57,164.97,1320.76,67.08,2.91
MFG0409,2022,Textile,76.62333333333333,81.84,62.87,85.16,4.64,10.0,12.4,192.56,76.61,937.15,51.04,2.22
MFG0258,2023,Automobile,61.75666666666667,67.39,68.15,49.73,6.03,14.51,8.88,116.48,116.48,1037.51,50.63,3.53
MFG0320,2020,Automobile,74.35333333333334,80.77,76.68,65.61,10.87,11.83,4.92,273.09,273.09,1174.85,77.71,2.51
MFG0291,2023,Heavy Machinery,65.10000000000001,72.15,70.25,52.9,6.84,14.25,6.06,261.05,193.92,1390.69,68.86,5.95
MFG0263,2023,Textile,71.12333333333333,85.75,68.93,58.69,9.71,9.67,11.97,318.48,253.17,1300.78,76.41,5.21
MFG0085,2022,Textile,60.71666666666667,61.61,60.73,59.81,6.75,10.54,10.66,403.58,256.55,1195.96,59.53,2.4
MFG0146,2020,Automobile,68.74000000000001,97.45,59.41,49.36,4.43,22.5,15.39,237.36,237.36,987.93,84.52,1.72
MFG0323,2022,Textile,73.33333333333333,68.56,76.69,74.75,8.36,10.32,10.19,424.91,164.5,1113.05,86.11,2.02
MFG0042,2019,Pharmaceuticals,74.61,77.74,77.64,68.45,4.89,16.09,5.55,351.45,351.45,1602.57,76.49,3.01
MFG0374,2019,Textile,70.32666666666665,72.05,77.35,61.58,6.01,11.85,9.32,442.2,293.7,1838.4,61.11,3.67
MFG0125,2020,Textile,65.21666666666667,60.13,75.12,60.4,12.08,9.93,10.13,186.07,186.07,1530.79,58.65,2.16
MFG0167,2023,Textile,75.63333333333333,81.17,72.02,73.71,8.51,14.26,8.84,417.29,240.09,913.16,75.02,3.2
MFG0425,2022,Electronics,68.89666666666666,69.09,71.88,65.72,4.95,10.52,9.99,232.53,109.8,1629.81,87.63,3.26
MFG0241,2022,Electronics,76.22333333333334,77.78,69.2,81.69,8.83,16.07,11.12,220.46,220.46,1100.8,73.12,2.28
MFG0459,2020,Electronics,65.87333333333333,63.14,73.06,61.42,4.66,13.5,3.92,294.1,209.44,1200.97,83.57,4.88
MFG0487,2020,Textile,68.38666666666667,69.14,67.62,68.4,2.61,19.34,7.99,215.15,155.18,821.33,72.62,3.81
MFG0280,2019,Pharmaceuticals,65.64666666666668,68.76,73.03,55.15,9.73,8.78,13.79,342.92,138.31,1234.08,76.98,3.95
MFG0188,2021,Textile,71.95,78.06,76.26,61.53,7.74,15.1,14.84,384.11,298.6,964.47,72.71,5.92
MFG0302,2020,Automobile,68.45666666666666,75.39,56.68,73.3,6.51,15.48,6.17,349.39,108.28,1612.67,73.01,2.4
MFG0019,2021,Pharmaceuticals,74.12,70.06,77.87,74.43,2.84,10.01,6.18,294.37,188.05,1963.26,79.57,4.42
MFG0068,2020,Electronics,71.71333333333335,67.93,67.48,79.73,6.21,11.34,12.29,417.95,232.8,1199.52,65.85,5.17
MFG0218,2023,Heavy Machinery,75.04666666666667,75.46,81.12,68.56,7.48,8.31,16.08,342.84,208.16,1343.15,86.16,5.02
MFG0102,2023,Pharmaceuticals,76.16333333333334,74.17,79.43,74.89,4.09,7.76,10.66,285.48,253.32,1107.68,84.54,4.15
MFG0042,2019,Electronics,67.37666666666667,73.42,58.72,69.99,7.11,13.53,10.33,287.24,287.24,1235.99,79.01,1.74
MFG0288,2019,Pharmaceuticals,74.45666666666666,93.66,68.01,61.7,10.88,17.23,7.87,211.58,211.58,1022.62,79.74,3.84
MFG0167,2021,Pharmaceuticals,60.723333333333336,78.07,51.21,52.89,7.57,13.47,13.04,203.59,203.59,1293.4,66.53,2.93
MFG0109,2020,Textile,73.61333333333333,93.16,64.53,63.15,8.46,13.64,9.09,254.51,184.29,1320.54,83.3,3.72
MFG0494,2022,Automobile,66.09333333333333,71.24,71.2,55.84,5.9,8.81,14.71,194.72,105.32,1289.64,87.3,4.53
MFG0036,2019,Heavy Machinery,73.51,71.47,75.62,73.44,4.37,5.59,11.08,184.99,184.99,1423.99,81.81,3.84
MFG0232,2022,Electronics,69.64999999999999,66.44,68.62,73.89,5.6,15.37,10.78,208.3,190.02,1090.69,55.32,2.37
MFG0229,2022,Pharmaceuticals,68.06,75.32,71.98,56.88,9.64,11.36,7.53,407.48,262.25,2006.95,81.46,2.11
MFG0353,2020,Heavy Machinery,68.0,68.42,61.68,73.9,6.76,6.8,7.64,219.14,209.12,1004.25,68.58,2.71
MFG0164,2021,Pharmaceuticals,63.413333333333334,66.85,67.83,55.56,6.49,11.82,8.15,382.49,303.17,1001.11,74.35,3.4
MFG0387,2020,Automobile,63.449999999999996,51.1,62.69,76.56,5.74,15.0,9.72,235.97,184.78,445.26,89.65,4.87
MFG0073,2019,Heavy Machinery,74.12333333333335,88.12,70.54,63.71,3.82,15.61,13.32,318.94,175.24,1427.65,64.37,3.77
MFG0136,2022,Electronics,72.32000000000001,67.78,80.51,68.67,10.42,14.8,12.47,218.61,218.61,341.93,63.94,3.38
MFG0353,2020,Pharmaceuticals,77.43333333333332,88.22,67.49,76.59,6.48,11.22,8.59,319.61,228.6,1097.49,60.53,3.3
MFG0379,2020,Automobile,65.46,70.94,55.66,69.78,5.67,16.38,3.72,527.76,250.39,974.37,55.08,3.31
MFG0070,2020,Heavy Machinery,70.93,79.09,69.77,63.93,7.2,13.92,7.83,230.22,209.46,768.39,56.73,4.35
MFG0425,2019,Pharmaceuticals,73.05666666666666,72.82,74.35,72.0,5.68,10.5,10.46,270.63,222.08,1219.21,70.57,2.45
MFG0487,2021,Pharmaceuticals,64.52,76.56,59.74,57.26,7.78,9.53,10.69,181.24,181.24,1730.16,86.39,4.64
MFG0196,2020,Electronics,63.21666666666667,60.9,79.18,49.57,5.29,14.79,15.5,409.95,230.63,1418.99,82.4,4.24
MFG0269,2019,Automobile,73.93666666666667,85.01,62.63,74.17,7.31,17.48,14.29,425.91,318.9,971.12,57.3,3.23
MFG0049,2022,Textile,61.20666666666667,67.96,61.16,54.5,6.87,16.37,12.38,206.79,179.27,1797.04,72.47,6.23
MFG0316,2023,Pharmaceuticals,68.84,82.18,51.97,72.37,11.64,14.65,8.05,284.28,171.51,980.15,83.88,4.53
MFG0130,2019,Heavy Machinery,64.16,55.93,70.42,66.13,11.78,16.53,10.85,342.07,245.57,1528.08,71.58,3.31
MFG0444,2023,Electronics,70.97333333333334,63.7,84.34,64.88,8.97,23.49,11.54,306.72,205.18,678.7,86.46,4.27
MFG0005,2020,Electronics,68.27666666666666,76.09,71.3,57.44,6.78,15.15,13.95,207.49,207.49,1130.32,86.32,3.19
MFG0428,2020,Pharmaceuticals,64.33,70.2,61.39,61.4,9.01,14.63,7.03,203.34,203.34,843.4,63.93,2.75
MFG0027,2019,Pharmaceuticals,71.58666666666666,77.03,72.62,65.11,8.93,16.18,12.67,176.82,176.82,1823.24,84.96,3.01
MFG0160,2023,Pharmaceuticals,72.02333333333334,74.28,75.2,66.59,5.82,17.0,11.79,402.44,295.62,992.31,73.4,3.49
MFG0149,2020,Textile,76.11333333333333,92.11,78.45,57.78,2.88,8.66,8.47,366.35,167.49,893.7,69.19,1.81
MFG0264,2022,Pharmaceuticals,68.59333333333332,77.94,56.89,70.95,2.24,14.71,13.91,466.84,229.01,1339.54,80.97,2.09
MFG0230,2021,Automobile,73.56,67.24,81.98,71.46,6.7,18.02,4.31,199.19,199.19,1125.11,81.58,3.9
MFG0200,2021,Heavy Machinery,68.82000000000001,67.67,69.92,68.87,5.74,20.98,16.52,329.96,220.37,1844.09,77.02,3.11
MFG0050,2020,Pharmaceuticals,76.84,85.25,83.78,61.49,5.64,14.08,13.95,313.61,148.24,1292.63,82.44,5.48
MFG0067,2023,Textile,65.49,55.19,69.4,71.88,4.99,12.18,9.42,337.14,294.27,1219.61,88.06,4.17
MFG0300,2020,Heavy Machinery,73.77,78.15,73.19,69.97,4.88,14.66,8.73,360.96,206.04,1416.13,84.92,3.94
MFG0381,2023,Electronics,56.18666666666667,59.73,59.46,49.37,8.64,11.42,9.9,619.72,244.18,1133.46,52.97,3.98
MFG0058,2022,Pharmaceuticals,75.91666666666667,84.2,76.86,66.69,-0.57,20.28,7.74,615.82,266.58,1271.39,84.0,3.32
MFG0259,2023,Heavy Machinery,68.67666666666666,67.25,58.31,80.47,8.47,15.92,9.32,335.92,335.92,948.73,81.26,4.23
MFG0342,2020,Electronics,73.66333333333334,77.79,70.42,72.78,6.31,13.79,12.46,461.49,236.34,1013.44,87.07,3.45
MFG0326,2022,Textile,70.25666666666666,72.41,64.13,74.23,10.6,18.45,7.88,213.84,58.71,925.85,79.58,3.84
MFG0130,2019,Automobile,61.11666666666667,56.75,67.21,59.39,7.67,9.39,12.82,290.06,234.58,1317.08,85.11,3.27
MFG0215,2021,Pharmaceuticals,74.27333333333333,79.04,77.77,66.01,2.67,5.71,9.26,220.26,220.26,1000.43,50.41,4.69
MFG0172,2020,Automobile,64.13333333333334,64.07,64.8,63.53,2.32,15.69,13.28,325.21,86.54,1433.92,89.11,2.71
MFG0258,2020,Textile,74.58333333333333,80.82,77.95,64.98,4.14,18.3,14.09,352.58,337.8,940.33,57.64,1.42
MFG0102,2020,Heavy Machinery,62.06999999999999,60.98,64.34,60.89,7.66,13.43,7.0,529.93,8.18,909.91,84.57,3.01
MFG0209,2022,Heavy Machinery,66.32000000000001,74.66,69.18,55.12,2.72,11.28,3.67,206.86,206.86,1271.56,87.18,5.03
MFG0291,2019,Textile,75.09666666666668,72.43,87.35,65.51,7.28,10.17,10.5,432.62,97.52,1241.56,50.09,4.34
MFG0354,2023,Textile,64.40666666666667,65.37,69.1,58.75,8.76,9.06,10.77,258.66,258.66,1457.08,86.55,4.68
MFG0471,2019,Pharmaceuticals,74.73,87.18,67.32,69.69,5.68,16.66,6.33,244.19,244.19,845.3,83.17,3.64
MFG0286,2022,Electronics,68.79333333333334,72.37,69.26,64.75,4.78,17.27,15.0,276.45,276.45,738.46,86.9,3.64
MFG0116,2020,Automobile,60.65666666666666,67.36,65.03,49.58,1.62,17.67,8.91,498.07,261.46,1564.84,57.08,2.89
MFG0264,2021,Automobile,70.11,75.29,58.99,76.05,10.78,14.03,11.92,103.9,103.9,793.71,81.1,2.93
MFG0150,2020,Heavy Machinery,70.33333333333333,55.99,86.53,68.48,11.57,9.38,7.8,345.22,193.79,1448.93,69.5,3.53
MFG0300,2023,Heavy Machinery,74.88333333333334,98.97,64.34,61.34,10.05,11.14,5.52,412.61,81.18,494.51,60.31,3.52
MFG0442,2021,Pharmaceuticals,58.89000000000001,60.06,54.3,62.31,6.31,16.39,13.5,203.28,203.28,1370.39,80.25,3.4
MFG0036,2020,Textile,66.61666666666666,78.07,66.6,55.18,6.87,9.85,7.22,353.32,181.27,1196.63,68.93,3.8
MFG0453,2021,Automobile,69.46,72.67,71.21,64.5,8.71,13.59,12.36,227.66,227.66,1321.43,86.0,3.07
MFG0333,2019,Pharmaceuticals,73.85333333333334,84.98,66.13,70.45,7.37,9.93,7.52,496.28,154.14,1430.22,78.43,3.9
MFG0477,2022,Heavy Machinery,73.49333333333333,73.96,67.56,78.96,-0.79,11.21,9.34,171.11,134.16,1484.19,55.57,4.81
MFG0287,2020,Heavy Machinery,65.26333333333334,64.98,66.52,64.29,9.3,9.39,9.52,357.92,224.76,1339.5,60.03,5.52
MFG0303,2023,Automobile,62.92666666666667,51.56,71.83,65.39,10.05,14.07,9.92,256.77,253.29,1450.49,60.58,2.8
MFG0311,2019,Heavy Machinery,67.44333333333334,52.42,75.37,74.54,9.68,8.15,8.07,286.04,286.04,1536.91,63.76,4.72
MFG0208,2020,Heavy Machinery,63.79333333333332,69.38,66.27,55.73,8.13,10.96,12.16,271.11,271.11,1582.3,76.66,4.29
MFG0106,2019,Electronics,81.51333333333334,87.07,91.31,66.16,9.4,17.4,12.83,411.01,242.49,1355.58,85.77,4.72
MFG0446,2023,Textile,63.31,53.61,77.37,58.95,3.47,18.2,13.66,319.49,215.2,915.83,73.75,5.51
MFG0158,2020,Heavy Machinery,75.44666666666667,92.34,67.95,66.05,6.77,16.68,8.66,159.41,159.41,1124.62,80.07,5.02
MFG0121,2023,Electronics,70.86,83.96,56.13,72.49,5.33,19.66,6.64,338.15,199.09,1170.23,62.67,2.27
MFG0055,2021,Pharmaceuticals,59.32333333333333,57.16,69.03,51.78,10.63,8.72,10.64,328.18,240.72,996.06,70.9,3.58
MFG0400,2023,Heavy Machinery,69.75666666666666,60.06,75.32,73.89,7.46,13.63,11.11,405.21,156.34,856.11,70.17,2.71
MFG0012,2021,Pharmaceuticals,68.14666666666666,61.17,75.39,67.88,6.6,14.3,11.13,334.84,175.68,1477.57,78.04,3.76
MFG0145,2020,Heavy Machinery,64.24666666666667,75.29,51.33,66.12,4.46,21.81,14.6,149.19,149.19,1290.09,70.72,5.57
MFG0400,2021,Automobile,72.06333333333333,71.38,69.04,75.77,4.35,13.05,10.33,418.9,245.89,999.37,63.37,4.21
MFG0396,2020,Electronics,64.43666666666667,70.97,63.67,58.67,4.18,17.21,16.3,415.45,210.51,1211.31,59.76,3.62
MFG0136,2020,Electronics,67.4,66.45,81.47,54.28,8.86,20.77,12.64,353.61,235.45,1290.24,60.19,2.76
MFG0468,2022,Automobile,66.62333333333333,73.96,69.11,56.8,8.49,14.52,12.73,330.35,147.01,853.93,89.24,3.19
MFG0003,2020,Textile,65.96999999999998,81.21,47.44,69.26,7.63,12.12,10.26,338.76,123.92,960.51,64.3,4.63
MFG0144,2021,Electronics,67.64666666666666,70.59,71.31,61.04,8.98,12.47,9.07,416.9,216.0,1105.79,82.26,2.7
MFG0030,2022,Pharmaceuticals,57.72333333333333,64.71,50.45,58.01,4.99,7.15,8.17,437.52,85.07,1153.53,52.85,5.04
MFG0237,2022,Electronics,70.71333333333332,82.91,72.05,57.18,2.39,12.16,10.55,354.72,288.8,721.46,53.59,4.33
MFG0279,2020,Textile,75.75,69.57,91.28,66.4,8.71,8.31,12.63,364.94,110.02,1423.78,77.45,2.35
MFG0348,2023,Pharmaceuticals,74.36333333333333,78.07,80.24,64.78,6.86,17.13,9.41,321.38,188.75,1209.36,68.29,4.98
MFG0115,2023,Pharmaceuticals,64.96000000000001,70.9,70.33,53.65,9.08,7.75,8.89,541.9,260.25,1125.51,85.22,2.18
MFG0104,2022,Automobile,66.64,83.94,62.06,53.92,8.07,15.57,6.91,97.5,97.5,985.57,84.49,1.89
MFG0118,2020,Heavy Machinery,75.27333333333333,85.57,79.47,60.78,6.82,18.55,11.54,235.36,235.36,896.01,80.23,4.15
MFG0005,2023,Automobile,77.08,85.18,73.72,72.34,7.51,16.92,6.79,221.89,221.89,1204.75,82.61,4.46
MFG0468,2020,Heavy Machinery,64.37333333333333,65.93,65.6,61.59,10.52,12.07,11.19,511.8,425.8,1247.28,84.82,3.2
MFG0360,2020,Automobile,60.72,65.82,63.15,53.19,6.27,17.06,10.85,279.71,135.73,1790.88,81.34,2.74
MFG0248,2022,Heavy Machinery,68.58666666666666,81.61,59.84,64.31,8.84,14.04,9.58,101.6,101.6,1817.83,71.08,3.31
MFG0364,2022,Electronics,69.32000000000001,71.29,71.37,65.3,7.77,12.17,13.62,220.56,220.56,1039.73,60.59,3.82
MFG0321,2019,Pharmaceuticals,62.99666666666667,71.62,64.25,53.12,2.81,12.55,14.77,357.5,248.53,912.38,81.5,3.62
MFG0121,2023,Heavy Machinery,63.04333333333333,64.36,69.51,55.26,3.71,15.77,3.68,305.03,182.85,820.17,62.71,2.8
MFG0286,2023,Electronics,78.26666666666667,87.5,76.35,70.95,6.9,7.77,5.54,291.67,263.6,1226.33,59.79,2.26
MFG0149,2023,Textile,67.54333333333334,83.45,64.02,55.16,5.76,11.98,11.75,322.39,258.0,825.67,56.87,3.13
MFG0084,2021,Automobile,71.93,70.69,73.81,71.29,4.62,15.5,15.08,416.11,319.55,786.15,75.09,2.51
MFG0454,2020,Textile,65.51,64.9,79.0,52.63,9.68,11.95,5.91,394.26,257.87,979.68,59.7,3.94
MFG0406,2022,Electronics,62.96333333333333,64.41,71.56,52.92,3.26,8.83,11.26,220.42,67.99,1017.06,64.99,4.65
MFG0466,2023,Textile,70.98666666666666,73.47,74.3,65.19,6.5,10.43,4.76,331.55,283.14,977.9,78.36,2.92
MFG0456,2019,Textile,68.94333333333334,76.25,71.62,58.96,4.81,14.69,4.44,457.04,187.89,714.73,81.75,4.43
MFG0231,2023,Electronics,63.79333333333333,62.51,68.15,60.72,10.71,15.93,16.21,323.55,204.78,1172.71,62.59,5.1
MFG0288,2020,Pharmaceuticals,66.68333333333334,58.31,75.53,66.21,13.29,18.34,11.17,242.84,128.53,1167.32,83.71,2.79
MFG0161,2020,Heavy Machinery,71.95,72.88,82.48,60.49,6.22,17.12,5.39,187.34,187.34,1601.32,52.32,3.85
MFG0272,2022,Automobile,71.53666666666666,81.51,75.69,57.41,9.12,17.08,9.35,325.49,325.49,827.37,89.43,3.52
MFG0460,2021,Heavy Machinery,69.33,72.81,66.26,68.92,10.17,6.31,7.66,280.49,280.49,1357.96,66.68,2.37
MFG0038,2022,Automobile,67.39999999999999,69.26,66.49,66.45,9.25,17.01,8.72,278.7,125.22,1735.47,63.0,3.5
MFG0226,2023,Heavy Machinery,63.916666666666664,59.57,66.83,65.35,8.98,11.93,9.06,323.08,204.03,763.03,86.95,3.06
MFG0142,2019,Textile,68.80333333333333,65.03,76.53,64.85,2.57,8.23,10.63,232.53,232.53,872.86,55.3,2.95
MFG0292,2022,Pharmaceuticals,67.83333333333333,81.66,63.26,58.58,9.94,16.23,11.35,429.23,205.66,822.63,64.31,3.25
MFG0481,2021,Textile,57.970000000000006,58.21,58.78,56.92,7.9,14.72,7.94,292.93,56.23,1334.1,64.36,2.98
MFG0151,2022,Pharmaceuticals,75.32000000000001,91.5,72.22,62.24,6.43,17.54,7.79,498.6,176.31,1322.27,66.97,4.82
MFG0114,2020,Electronics,66.61666666666666,72.94,68.19,58.72,6.8,11.86,11.21,403.33,330.44,1485.96,83.93,1.42
MFG0237,2023,Automobile,66.92666666666666,54.55,81.33,64.9,7.64,13.98,8.05,292.41,292.41,1223.76,83.98,2.57
MFG0066,2023,Automobile,62.36666666666667,77.54,47.69,61.87,6.36,6.8,8.02,172.11,172.11,1740.27,73.67,3.42
MFG0361,2023,Electronics,70.65333333333332,76.95,69.87,65.14,6.11,21.84,10.32,366.29,198.04,1362.45,89.67,2.66
MFG0341,2023,Heavy Machinery,65.27333333333333,67.19,64.37,64.26,4.56,8.65,10.09,347.29,36.45,1577.58,83.77,4.18
MFG0258,2023,Electronics,78.91333333333334,82.33,75.29,79.12,8.28,10.76,8.67,229.97,212.32,1246.5,77.24,3.78
MFG0475,2023,Electronics,61.52333333333334,65.18,65.48,53.91,6.6,9.88,13.16,185.36,174.32,1084.27,57.98,3.36
MFG0249,2019,Pharmaceuticals,68.42333333333333,78.95,62.82,63.5,5.02,14.83,11.48,298.68,68.51,1146.96,71.99,3.59
MFG0457,2021,Electronics,68.06,71.62,76.42,56.14,7.24,10.61,16.05,323.41,143.73,1611.66,58.56,3.45
MFG0449,2023,Automobile,69.84333333333332,68.88,79.51,61.14,7.11,18.31,9.25,316.01,115.15,1438.33,62.07,2.46
MFG0331,2021,Textile,70.78333333333333,86.77,67.12,58.46,8.26,15.26,12.12,300.33,224.64,1420.04,77.43,4.13
MFG0323,2023,Pharmaceuticals,73.40666666666668,82.82,67.29,70.11,6.93,8.04,14.37,419.52,344.07,1497.7,57.38,2.31
MFG0180,2022,Pharmaceuticals,64.15666666666667,59.82,79.44,53.21,8.54,17.12,7.32,236.45,207.8,1279.24,53.63,3.6
MFG0190,2023,Heavy Machinery,75.28666666666668,76.18,78.43,71.25,6.32,17.65,8.92,489.55,240.91,2044.69,71.26,3.73
MFG0407,2020,Textile,79.78333333333335,92.83,77.28,69.24,6.5,11.09,13.68,133.33,133.33,1132.71,50.04,3.05
MFG0154,2019,Pharmaceuticals,77.62666666666667,87.06,64.38,81.44,7.69,9.42,12.02,227.15,67.61,1232.69,74.36,2.95
MFG0196,2022,Electronics,67.83,62.0,62.07,79.42,7.97,15.59,9.93,180.65,180.65,1065.4,86.05,2.95
MFG0466,2022,Pharmaceuticals,76.97000000000001,89.56,82.73,58.62,10.03,16.63,5.86,322.08,311.55,1349.65,57.61,1.85
MFG0311,2020,Pharmaceuticals,76.87,82.23,73.49,74.89,9.62,9.99,6.11,339.9,245.02,672.36,65.31,5.3
MFG0262,2023,Pharmaceuticals,61.40333333333333,60.47,61.33,62.41,6.89,17.69,8.64,475.34,89.87,312.2,86.65,4.2
MFG0419,2019,Heavy Machinery,69.58666666666666,74.28,67.04,67.44,3.47,11.71,7.59,321.4,321.4,1005.99,78.15,3.68
MFG0406,2022,Pharmaceuticals,74.92333333333333,77.25,68.76,78.76,8.71,18.73,7.66,384.68,287.12,1375.12,55.41,2.8
MFG0427,2019,Pharmaceuticals,62.04333333333333,60.15,67.05,58.93,8.32,7.68,4.5,191.16,191.16,1507.98,65.28,3.39
MFG0143,2022,Heavy Machinery,70.19666666666666,79.77,65.37,65.45,7.54,11.07,5.93,161.87,109.45,821.89,80.24,3.04
